user_id,age_group,is_senior,device_type,function_id,service_cluster,title,subtitle,session_id,timestamp,access_time_cluster,dwell_seconds,clicked,component_id,component_position,component_type
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250806-06,2025-08-06 13:52:29.498898,evening,68.54506589901446,0,cmp-f004-0610,35,banner
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250806-06,2025-08-07 09:33:29.498898,afternoon,34.69603845281981,1,cmp-f014-0897,18,banner
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250807-00,2025-08-08 04:50:29.498898,dawn,18.730227182113225,1,cmp-f016-0270,16,list_item
U00006,50s,False,Android,f020,recommendation,맞춤 콘텐츠 추천,관심사 기반 개인화,U00006-20250807-00,2025-08-08 11:00:29.498898,afternoon,244.70130331999644,0,cmp-f020-0437,27,list_item
U00006,50s,False,Android,f011,health,용돈 받기 매일 랜덤,포인트 적립,U00006-20250807-00,2025-08-08 07:47:29.498898,morning,125.79304892612761,1,cmp-f011-0198,38,card
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250807-01,2025-08-08 07:20:29.498898,morning,23.737322773730998,1,cmp-f007-0602,24,banner
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250807-01,2025-08-07 17:54:29.498898,evening,109.35773360214735,0,cmp-f017-0388,42,card
U00006,50s,False,Android,f001,account,KB마이핏통장,429102-04-129287,U00006-20250807-01,2025-08-08 04:19:29.498898,dawn,21.90087833060081,0,cmp-f001-0128,23,banner
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250807-01,2025-08-07 19:33:29.498898,night,55.316847417686795,1,cmp-f007-0577,18,card
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250807-01,2025-08-07 23:36:29.498898,dawn,180.11348863742765,1,cmp-f007-0208,1,card
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250807-01,2025-08-07 16:42:29.498898,evening,93.33308083434005,0,cmp-f007-0981,44,grid_item
U00006,50s,False,Android,f005,finance,신용카드 혜택 한눈에,포인트 적립 현황,U00006-20250807-02,2025-08-07 22:25:29.498898,night,31.199215268649812,0,cmp-f005-0481,39,list_item
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250807-02,2025-08-08 01:13:29.498898,dawn,17.447032224526076,0,cmp-f018-0048,26,banner
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250807-02,2025-08-08 03:25:29.498898,dawn,142.50000493401032,1,cmp-f009-0275,36,grid_item
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250807-02,2025-08-07 22:55:29.498898,night,4.421209341662243,0,cmp-f014-0438,25,grid_item
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250807-02,2025-08-08 06:45:29.498898,morning,9.145978151377687,1,cmp-f009-0108,37,banner
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250807-02,2025-08-07 20:09:29.498898,night,63.995563925050675,0,cmp-f009-0611,44,card
U00006,50s,False,Android,f008,lifestyle,일정 관리 및 알림,스마트 캘린더 연동,U00006-20250807-03,2025-08-07 16:53:29.498898,evening,4.8922380224297655,0,cmp-f008-0105,32,list_item
U00006,50s,False,Android,f006,finance,보험 상품 추천,나에게 맞는 보험 찾기,U00006-20250807-03,2025-08-07 13:16:29.498898,evening,18.7182618757971,0,cmp-f006-0113,14,card
U00006,50s,False,Android,f011,health,용돈 받기 매일 랜덤,포인트 적립,U00006-20250807-03,2025-08-08 02:42:29.498898,dawn,9.47622995947895,0,cmp-f011-0074,14,grid_item
U00006,50s,False,Android,f012,health,식물 키우 포인트,건강한 습관 만들기,U00006-20250807-03,2025-08-08 01:34:29.498898,dawn,146.23905082798848,1,cmp-f012-0984,38,grid_item
U00006,50s,False,Android,f006,finance,보험 상품 추천,나에게 맞는 보험 찾기,U00006-20250807-03,2025-08-07 23:44:29.498898,dawn,95.11700448858196,1,cmp-f006-0556,9,banner
U00006,50s,False,Android,f019,recommendation,"7,500원에 10GB 든든하게!",가입도 간단해서 걱정 없어요,U00006-20250807-03,2025-08-07 16:33:29.498898,evening,18.119977254452998,1,cmp-f019-0061,3,list_item
U00006,50s,False,Android,f010,health,"오늘 2,416 걸음",건강 적금 연동,U00006-20250807-03,2025-08-07 18:25:29.498898,night,4.3586737157976145,1,cmp-f010-0030,44,grid_item
U00006,50s,False,Android,f013,shopping,맞춤 쇼핑 추천,KB카드 할인 혜택,U00006-20250807-03,2025-08-08 02:20:29.498898,dawn,247.1245073701267,0,cmp-f013-0996,30,list_item
U00006,50s,False,Android,f012,health,식물 키우 포인트,건강한 습관 만들기,U00006-20250807-04,2025-08-08 08:37:29.498898,morning,16.188557758492536,1,cmp-f012-0380,30,banner
U00006,50s,False,Android,f001,account,KB마이핏통장,429102-04-129287,U00006-20250807-04,2025-08-07 21:25:29.498898,night,86.22020777057938,1,cmp-f001-0922,40,banner
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250807-04,2025-08-07 22:17:29.498898,night,79.05519402975841,1,cmp-f015-0646,26,banner
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250807-04,2025-08-08 02:00:29.498898,dawn,80.57810715314656,1,cmp-f017-0790,33,banner
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250807-04,2025-08-07 23:50:29.498898,dawn,34.950461110373425,1,cmp-f004-0368,6,list_item
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250807-04,2025-08-07 22:48:29.498898,night,16.927340348885235,0,cmp-f007-0245,6,list_item
U00006,50s,False,Android,f012,health,식물 키우 포인트,건강한 습관 만들기,U00006-20250807-04,2025-08-07 14:02:29.498898,evening,58.52329201472106,0,cmp-f012-0694,9,card
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250807-04,2025-08-07 14:40:29.498898,evening,28.881240831288327,1,cmp-f004-0837,48,banner
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250807-05,2025-08-07 19:36:29.498898,night,17.12407889193892,0,cmp-f002-0405,36,banner
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250807-05,2025-08-08 06:52:29.498898,morning,112.1088775623156,0,cmp-f002-0827,31,banner
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250807-05,2025-08-07 12:08:29.498898,afternoon,126.91310545599725,0,cmp-f017-0754,2,grid_item
U00006,50s,False,Android,f008,lifestyle,일정 관리 및 알림,스마트 캘린더 연동,U00006-20250807-05,2025-08-08 03:59:29.498898,dawn,104.72916958043054,1,cmp-f008-0505,14,banner
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250807-05,2025-08-07 12:44:29.498898,afternoon,58.45855176521231,1,cmp-f017-0805,23,card
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250807-05,2025-08-07 14:26:29.498898,evening,111.54549733187594,1,cmp-f002-0555,36,banner
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250807-05,2025-08-08 09:27:29.498898,afternoon,5.488561693489579,0,cmp-f002-0230,12,grid_item
U00006,50s,False,Android,f008,lifestyle,일정 관리 및 알림,스마트 캘린더 연동,U00006-20250807-05,2025-08-08 00:40:29.498898,dawn,206.9140225443596,1,cmp-f008-0266,5,card
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250807-05,2025-08-07 15:15:29.498898,evening,46.27705026268988,0,cmp-f002-0173,37,list_item
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250807-06,2025-08-08 06:02:29.498898,morning,14.157921685694765,1,cmp-f015-0736,1,banner
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250807-06,2025-08-08 02:15:29.498898,dawn,5.250644665963282,0,cmp-f018-0260,34,list_item
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250807-06,2025-08-08 07:17:29.498898,morning,231.64374684823272,0,cmp-f018-0103,33,grid_item
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250807-06,2025-08-07 21:41:29.498898,night,115.15571859717137,0,cmp-f014-0255,32,list_item
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250808-00,2025-08-08 14:12:29.498898,evening,42.33017426976383,0,cmp-f007-0278,43,card
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250808-00,2025-08-08 23:29:29.498898,dawn,38.30846239423382,0,cmp-f018-0800,39,list_item
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250808-00,2025-08-08 17:23:29.498898,evening,94.77966591585601,0,cmp-f003-0920,4,grid_item
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250808-00,2025-08-08 19:02:29.498898,night,2.147533046954201,1,cmp-f016-0015,40,list_item
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250808-00,2025-08-08 17:30:29.498898,evening,36.72330467501889,0,cmp-f018-0648,28,list_item
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250808-00,2025-08-09 05:00:29.498898,morning,174.36121706693294,0,cmp-f014-0462,45,banner
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250808-00,2025-08-08 18:25:29.498898,night,18.679730408082683,0,cmp-f007-0767,48,grid_item
U00006,50s,False,Android,f011,health,용돈 받기 매일 랜덤,포인트 적립,U00006-20250808-01,2025-08-08 15:17:29.498898,evening,20.101075741463255,0,cmp-f011-0540,43,banner
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250808-01,2025-08-08 21:31:29.498898,night,162.35677031161373,0,cmp-f002-0882,11,list_item
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250808-01,2025-08-09 06:27:29.498898,morning,11.043887547839928,0,cmp-f017-0713,35,list_item
U00006,50s,False,Android,f001,account,KB마이핏통장,429102-04-129287,U00006-20250808-01,2025-08-09 05:03:29.498898,morning,42.23473518392294,0,cmp-f001-0020,10,card
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250808-01,2025-08-08 20:36:29.498898,night,17.63519048785048,0,cmp-f017-0632,35,card
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250808-01,2025-08-09 02:41:29.498898,dawn,3.3630721865491067,0,cmp-f007-0517,22,list_item
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250808-01,2025-08-08 19:19:29.498898,night,54.009751972003535,1,cmp-f015-0221,28,banner
U00006,50s,False,Android,f011,health,용돈 받기 매일 랜덤,포인트 적립,U00006-20250808-01,2025-08-08 18:47:29.498898,night,8.745026767935169,1,cmp-f011-0887,24,card
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250808-01,2025-08-08 17:30:29.498898,evening,110.78322858313516,1,cmp-f002-0999,7,grid_item
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250808-02,2025-08-08 20:27:29.498898,night,28.042329136273064,1,cmp-f014-0006,40,list_item
U00006,50s,False,Android,f005,finance,신용카드 혜택 한눈에,포인트 적립 현황,U00006-20250808-02,2025-08-08 14:34:29.498898,evening,255.84040375738337,0,cmp-f005-0408,7,grid_item
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250808-02,2025-08-08 20:45:29.498898,night,111.14595640715918,0,cmp-f007-0871,3,banner
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250808-02,2025-08-08 23:40:29.498898,dawn,32.18457480498513,1,cmp-f016-0233,25,card
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250808-02,2025-08-08 15:50:29.498898,evening,24.702004424494042,1,cmp-f007-0323,19,banner
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250808-02,2025-08-08 16:50:29.498898,evening,7.702862817297912,0,cmp-f016-0868,41,banner
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250808-02,2025-08-08 14:00:29.498898,evening,21.66385329365923,0,cmp-f016-0257,9,list_item
U00006,50s,False,Android,f001,account,KB마이핏통장,429102-04-129287,U00006-20250808-02,2025-08-09 10:44:29.498898,afternoon,89.5211099966016,0,cmp-f001-0622,6,card
U00006,50s,False,Android,f010,health,"오늘 2,416 걸음",건강 적금 연동,U00006-20250808-03,2025-08-09 04:31:29.498898,dawn,27.886828146791387,1,cmp-f010-0007,39,grid_item
U00006,50s,False,Android,f002,account,KB스타 건강적금,건강하고 든든한 적금,U00006-20250808-03,2025-08-09 02:05:29.498898,dawn,113.27239286018781,0,cmp-f002-0307,16,list_item
U00006,50s,False,Android,f012,health,식물 키우 포인트,건강한 습관 만들기,U00006-20250808-03,2025-08-09 03:12:29.498898,dawn,1.7842346734769112,0,cmp-f012-0652,1,card
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250808-03,2025-08-08 21:28:29.498898,night,37.71837462499143,1,cmp-f003-0216,11,card
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250808-03,2025-08-08 15:42:29.498898,evening,12.638428270755046,0,cmp-f016-0779,35,list_item
U00006,50s,False,Android,f005,finance,신용카드 혜택 한눈에,포인트 적립 현황,U00006-20250808-04,2025-08-09 03:49:29.498898,dawn,4.026061984576786,0,cmp-f005-0129,13,card
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250808-04,2025-08-08 15:36:29.498898,evening,42.03683136669973,0,cmp-f003-0356,9,grid_item
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250808-04,2025-08-09 05:27:29.498898,morning,105.47984658664204,0,cmp-f015-0821,5,banner
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250808-04,2025-08-08 17:35:29.498898,evening,36.928378264321665,0,cmp-f015-0061,45,banner
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250808-04,2025-08-08 21:35:29.498898,night,83.2162739979003,0,cmp-f014-0203,48,list_item
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250808-04,2025-08-09 08:14:29.498898,morning,69.16049488274906,0,cmp-f014-0113,20,card
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250808-05,2025-08-08 23:47:29.498898,dawn,267.252962575363,0,cmp-f018-0225,38,banner
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250808-05,2025-08-08 15:25:29.498898,evening,176.8910028512209,0,cmp-f018-0893,26,grid_item
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250808-05,2025-08-09 10:15:29.498898,afternoon,128.0391095000439,0,cmp-f018-0581,20,grid_item
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250808-05,2025-08-08 14:25:29.498898,evening,8.089945150952856,0,cmp-f003-0789,8,list_item
U00006,50s,False,Android,f020,recommendation,맞춤 콘텐츠 추천,관심사 기반 개인화,U00006-20250808-05,2025-08-08 12:26:29.498898,afternoon,54.27312023338173,0,cmp-f020-0885,40,banner
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250808-05,2025-08-08 18:34:29.498898,night,55.56841128374805,1,cmp-f003-0112,23,list_item
U00006,50s,False,Android,f020,recommendation,맞춤 콘텐츠 추천,관심사 기반 개인화,U00006-20250808-05,2025-08-08 16:15:29.498898,evening,57.33759784479995,0,cmp-f020-0211,34,list_item
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250808-05,2025-08-09 04:15:29.498898,dawn,128.83396391778103,0,cmp-f018-0851,18,banner
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250808-05,2025-08-08 20:13:29.498898,night,18.17970860562139,0,cmp-f018-0982,32,banner
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250809-00,2025-08-09 23:27:29.498898,dawn,180.35127379750588,0,cmp-f007-0511,49,banner
U00006,50s,False,Android,f013,shopping,맞춤 쇼핑 추천,KB카드 할인 혜택,U00006-20250809-00,2025-08-09 13:14:29.498898,evening,73.44752384554724,1,cmp-f013-0675,21,card
U00006,50s,False,Android,f013,shopping,맞춤 쇼핑 추천,KB카드 할인 혜택,U00006-20250809-00,2025-08-09 20:35:29.498898,night,1.570719764499616,1,cmp-f013-0604,30,card
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250809-00,2025-08-10 11:16:29.498898,afternoon,110.37157221572114,1,cmp-f016-0446,4,banner
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250809-01,2025-08-10 09:27:29.498898,afternoon,78.50902343149599,0,cmp-f003-0613,8,banner
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250809-01,2025-08-09 14:26:29.498898,evening,23.680952070886274,1,cmp-f004-0614,19,card
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250809-01,2025-08-10 04:48:29.498898,dawn,58.59616883389153,0,cmp-f015-0164,28,card
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250809-01,2025-08-10 03:47:29.498898,dawn,16.520044600788633,0,cmp-f015-0480,1,banner
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250809-01,2025-08-09 17:52:29.498898,evening,1.5742366185662833,1,cmp-f004-0438,46,card
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250809-02,2025-08-10 03:33:29.498898,dawn,146.23515053015902,0,cmp-f003-0977,22,list_item
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250809-02,2025-08-09 18:33:29.498898,night,17.251933535235,0,cmp-f003-0151,3,list_item
U00006,50s,False,Android,f008,lifestyle,일정 관리 및 알림,스마트 캘린더 연동,U00006-20250809-02,2025-08-10 09:29:29.498898,afternoon,1.7733780470070897,0,cmp-f008-0400,40,banner
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250809-02,2025-08-09 16:45:29.498898,evening,44.05500884603975,0,cmp-f009-0362,6,list_item
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250809-02,2025-08-09 13:44:29.498898,evening,55.799725616226624,1,cmp-f003-0389,22,card
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250809-02,2025-08-09 16:29:29.498898,evening,21.891252686075727,0,cmp-f009-0245,35,list_item
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250809-03,2025-08-10 02:17:29.498898,dawn,17.732576562561444,0,cmp-f017-0229,15,list_item
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250809-03,2025-08-09 23:32:29.498898,dawn,135.08362360190083,1,cmp-f003-0620,28,banner
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250809-03,2025-08-10 04:07:29.498898,dawn,117.53144606687302,1,cmp-f009-0593,41,list_item
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250809-04,2025-08-10 05:31:29.498898,morning,9.89107642435833,1,cmp-f004-0791,14,card
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250809-04,2025-08-09 13:11:29.498898,evening,8.473739006470485,0,cmp-f017-0716,24,grid_item
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250809-04,2025-08-10 00:19:29.498898,dawn,63.92852200350998,1,cmp-f016-0162,43,banner
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250809-04,2025-08-09 12:03:29.498898,afternoon,27.97572273233275,0,cmp-f017-0386,10,banner
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250809-04,2025-08-09 21:37:29.498898,night,20.006642490547087,1,cmp-f016-0415,26,list_item
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250809-04,2025-08-10 02:18:29.498898,dawn,28.923062744892544,1,cmp-f004-0742,7,grid_item
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250809-04,2025-08-09 21:25:29.498898,night,114.33379872465423,0,cmp-f017-0564,19,grid_item
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250809-04,2025-08-09 23:37:29.498898,dawn,34.64654052163827,1,cmp-f009-0298,39,list_item
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250809-04,2025-08-10 04:35:29.498898,dawn,16.754156050295894,0,cmp-f009-0896,37,grid_item
U00006,50s,False,Android,f019,recommendation,"7,500원에 10GB 든든하게!",가입도 간단해서 걱정 없어요,U00006-20250809-05,2025-08-10 10:11:29.498898,afternoon,11.258329721389208,1,cmp-f019-0546,39,grid_item
U00006,50s,False,Android,f006,finance,보험 상품 추천,나에게 맞는 보험 찾기,U00006-20250809-05,2025-08-10 03:58:29.498898,dawn,4.617716455429002,0,cmp-f006-0836,41,card
U00006,50s,False,Android,f019,recommendation,"7,500원에 10GB 든든하게!",가입도 간단해서 걱정 없어요,U00006-20250809-05,2025-08-09 13:44:29.498898,evening,1.0,0,cmp-f019-0901,34,card
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250809-05,2025-08-10 02:01:29.498898,dawn,55.252023533159964,1,cmp-f003-0168,29,list_item
U00006,50s,False,Android,f019,recommendation,"7,500원에 10GB 든든하게!",가입도 간단해서 걱정 없어요,U00006-20250809-05,2025-08-09 18:00:29.498898,night,20.316744739746067,0,cmp-f019-0445,16,grid_item
U00006,50s,False,Android,f013,shopping,맞춤 쇼핑 추천,KB카드 할인 혜택,U00006-20250809-05,2025-08-09 15:25:29.498898,evening,1.0,1,cmp-f013-0105,39,list_item
U00006,50s,False,Android,f007,lifestyle,홈 화면 계좌와 알림을 바로 확인,빠른 로그인 설정하기,U00006-20250809-05,2025-08-09 23:44:29.498898,dawn,22.78221233036839,0,cmp-f007-0342,41,list_item
U00006,50s,False,Android,f013,shopping,맞춤 쇼핑 추천,KB카드 할인 혜택,U00006-20250809-05,2025-08-10 01:12:29.498898,dawn,31.687748486659913,1,cmp-f013-0064,13,grid_item
U00006,50s,False,Android,f009,lifestyle,개인정보 설정,보안 및 개인정보 관리,U00006-20250809-06,2025-08-09 11:58:29.498898,afternoon,95.24426414996971,0,cmp-f009-0896,4,card
U00006,50s,False,Android,f006,finance,보험 상품 추천,나에게 맞는 보험 찾기,U00006-20250809-06,2025-08-10 07:05:29.498898,morning,96.61208674861729,0,cmp-f006-0861,22,list_item
U00006,50s,False,Android,f015,shopping,배송 현황 추적,실시간 배송 위치 확인,U00006-20250810-00,2025-08-10 15:40:29.498898,evening,7.7488355064976515,1,cmp-f015-0877,31,card
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250810-00,2025-08-10 23:50:29.498898,dawn,30.774926675642895,0,cmp-f018-0879,39,banner
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250810-00,2025-08-11 02:07:29.498898,dawn,6.806708736215272,0,cmp-f004-0413,25,grid_item
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250810-00,2025-08-10 20:33:29.498898,night,15.38275739723712,0,cmp-f018-0537,42,banner
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250810-00,2025-08-10 21:05:29.498898,night,11.881541112002184,0,cmp-f004-0588,35,grid_item
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250810-00,2025-08-11 02:32:29.498898,dawn,24.95120228600492,0,cmp-f004-0111,2,card
U00006,50s,False,Android,f018,travel,내비게이션 서비스,실시간 경로 안내,U00006-20250810-00,2025-08-11 04:34:29.498898,dawn,1.8145953347939328,1,cmp-f018-0438,4,list_item
U00006,50s,False,Android,f017,travel,여행 일정 관리,항공권 및 숙박 예약,U00006-20250810-01,2025-08-11 04:00:29.498898,dawn,117.47234984385959,0,cmp-f017-0962,44,banner
U00006,50s,False,Android,f008,lifestyle,일정 관리 및 알림,스마트 캘린더 연동,U00006-20250810-01,2025-08-10 20:43:29.498898,night,140.19085792411525,1,cmp-f008-0138,20,grid_item
U00006,50s,False,Android,f020,recommendation,맞춤 콘텐츠 추천,관심사 기반 개인화,U00006-20250810-01,2025-08-11 02:26:29.498898,dawn,31.856245889661775,0,cmp-f020-0858,21,grid_item
U00006,50s,False,Android,f016,travel,교통 정보 실시간,대중교통 및 교통 상황,U00006-20250810-01,2025-08-10 21:20:29.498898,night,62.84446787948876,0,cmp-f016-0409,38,grid_item
U00006,50s,False,Android,f003,account,KB스타 투자상품,리스크에 맞는 포트폴리오,U00006-20250810-02,2025-08-10 12:08:29.498898,afternoon,83.83577081603393,0,cmp-f003-0755,3,grid_item
U00006,50s,False,Android,f014,shopping,할인 정보 알림,관심 상품 가격 변동,U00006-20250810-02,2025-08-10 21:35:29.498898,night,20.787597704393672,0,cmp-f014-0306,33,card
U00006,50s,False,Android,f004,finance,KB금융그룹 계열사 상품까지 한번에!,내게 맞는 대출 찾기,U00006-20250810-02,2025-08-10 21:47:29.498898,night,70.52346474354334,0,cmp-f004-0829,15,card
